invoicedate,quantity
2010-11-22,12
2010-11-22,12
2010-11-22,12
2010-11-22,4
2010-11-22,4
2010-11-22,4
2010-11-22,12
2010-11-22,12
2010-11-22,12
2010-11-22,16
2010-11-22,12
2010-11-22,32
2010-11-22,4
2010-11-22,1
2010-11-22,2
2011-01-31,4
2011-01-31,25
2011-01-31,25
2011-01-31,12
2011-01-31,12
2011-01-31,16
2011-01-31,12
2011-01-31,12
2011-01-31,12
2011-01-31,12
2011-01-31,4
2011-01-31,12
2011-01-31,12
2011-01-31,3
2011-01-31,12
2011-01-31,10
2011-01-31,10
2011-01-31,10
2011-01-31,12
2011-01-31,12
2011-01-31,6
2011-01-31,12
2011-01-31,24
2011-01-31,12
2011-01-31,24
2011-01-31,24
2011-01-31,24
2011-01-31,24
2011-01-31,24
2011-01-31,24
2011-01-31,12
2011-01-31,6
2011-01-31,6
2011-01-31,4
2011-01-31,6
2011-01-31,12
2011-01-31,10
2011-01-31,10
2011-01-31,6
2011-01-31,10
2011-01-31,24
2011-01-31,24
2011-05-19,25
2011-05-19,24
2011-05-19,24
2011-05-19,24
2011-05-19,24
2011-05-19,4
2011-05-19,4
2011-05-19,4
2011-05-19,10
2011-05-19,10
2011-05-19,12
2011-05-19,12
2011-05-19,4
2011-05-19,4
2011-05-19,24
2011-05-19,24
2011-05-19,6
2011-05-19,4
2011-05-19,6
2011-05-19,10
2011-05-19,10
2011-05-19,5
2011-05-19,10
2011-05-19,10
2011-05-19,2
2011-09-13,25
2011-09-13,12
2011-09-13,25
2011-09-13,12
2011-09-13,25
2011-09-13,12
2011-09-13,12
2011-09-13,20
2011-09-13,10
2011-09-13,10
2011-09-13,12
2011-09-13,12
2011-09-13,10
2011-09-13,10
2011-09-13,10
2011-09-13,10
2011-09-13,10
2011-09-13,10
2011-09-13,10
2011-09-13,24
2011-09-13,12
2011-09-13,12
2011-09-13,8
2011-09-13,8
2011-09-13,24
2011-09-13,6
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,4
2011-09-13,4
2011-09-13,4
2011-09-13,6
2011-09-13,6
2011-09-13,6
2011-09-13,24
2011-09-13,24
2011-09-13,24
2011-09-13,24
2011-09-13,24
2011-09-13,12
2011-09-13,12
2011-09-13,8
2011-09-13,8
2011-09-13,8
2011-09-13,12
2011-09-13,24
2011-09-13,4
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,24
2011-09-13,24
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,8
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,12
2011-09-13,3
2011-09-13,24
2011-09-13,12
2011-09-13,24
2011-09-13,24
2011-09-13,24
2011-09-13,24
2011-09-13,6
2011-09-13,6
2011-11-27,25
2011-11-27,25
2011-11-27,25
2011-11-27,25
2011-11-27,25
2011-11-27,10
2011-11-27,6
2011-11-27,10
2011-11-27,12
2011-11-27,4
2011-11-27,10
2011-11-27,6
2011-11-27,6
2011-11-27,10
2011-11-27,10
2011-11-27,96
2011-11-27,4
2011-11-27,1
2011-11-27,12
2011-11-27,12
2011-11-27,12
2011-11-27,24
2011-11-27,12
2011-11-27,6
2011-11-27,2
2011-11-27,12
2011-11-27,24
2011-11-27,4
2011-11-27,24
2011-11-27,24
2011-11-27,36
2011-11-27,6
2011-11-27,20
2011-11-27,6
2011-11-27,2
2011-11-27,1
2011-11-27,12
2011-11-27,12
2011-11-27,6
2011-11-27,8
2011-11-27,10
2011-11-27,10
2011-11-27,10
2011-11-27,6
2011-11-27,10
2011-11-27,1
2011-11-27,4
2011-11-27,10
2011-11-27,6
2011-11-27,6
2011-11-27,5
2011-11-27,4
2011-11-27,6
2011-11-27,6
2011-11-27,6
2011-11-27,6
2011-11-27,9
2011-11-27,4
2011-11-27,4
2011-11-27,1
2011-11-27,6
2011-11-27,6
2011-11-27,3
2011-11-27,2
2011-11-27,6
2011-11-27,1
2011-11-27,1
2011-11-27,6
2011-11-27,1
2011-11-27,2
2011-11-27,6
2011-11-27,4
2011-11-27,6
2011-11-27,4
2011-11-27,4
2011-11-27,2
2011-11-27,2
2011-11-27,6
2011-11-27,2
2011-11-27,1
2011-11-27,7
2011-11-27,1
2009-12-08,6
2009-12-08,12
2009-12-08,8
2009-12-08,12
2009-12-08,12
2009-12-08,6
2009-12-08,12
2009-12-08,4
2009-12-08,8
2009-12-08,10
2010-03-09,4
2010-03-09,6
2010-03-09,6
2010-03-09,4
2010-03-09,10
2010-03-09,1
2010-03-09,10
2010-05-04,1
2010-05-04,1
2010-05-04,24
2010-08-11,2
2010-08-11,2
2010-08-11,10
2010-08-11,10
2010-08-11,10
2010-08-11,2
2010-08-11,4
2010-10-18,6
2010-10-18,3
2010-10-18,6
2010-10-18,12
2010-10-18,12
2010-10-18,6
2010-10-18,10
2010-10-18,10
2010-10-18,10
2010-10-18,20
2010-10-18,10
2010-10-18,10
2010-10-18,12
2010-10-18,12
2010-10-18,10
2010-10-18,4
2010-11-16,4
2010-11-16,3
2010-11-16,3
2010-11-16,2
2010-11-16,2
2010-11-16,1
2010-11-16,4
2010-11-16,6
2010-11-16,4
2010-11-16,3
2010-11-16,12
2010-11-16,6
2010-11-16,4
2010-11-16,24
2010-11-16,24
2010-11-16,6
2010-11-16,12
2010-11-22,24
2010-11-22,2
2010-11-22,12
2010-11-22,24
2010-11-22,20
2010-11-22,2
2010-11-22,10
2010-11-22,10
2010-11-22,12
2010-11-22,12
2010-11-22,3
2010-11-22,8
2010-11-22,10
2010-11-22,10
2011-06-07,10
2011-06-07,10
2011-06-07,10
2011-06-07,10
2011-06-07,10
2011-06-07,10
2011-09-02,10
2011-09-02,10
2011-09-02,10
2011-09-02,10
2011-09-02,10
2011-09-02,2
2011-09-02,4
2011-09-02,10
2011-11-08,12
2011-11-08,6
2011-11-08,12
2011-11-08,25
2011-11-08,12
2011-11-08,4
2011-11-08,8
2011-11-08,10
2011-11-08,10
2011-11-08,8
2011-11-08,10
2011-11-08,10
2011-11-08,10
2011-11-08,10
2009-12-08,11
2009-12-08,3
2009-12-08,13
2009-12-08,6
2009-12-08,3
2009-12-08,6
2009-12-08,5
2009-12-08,2
2009-12-08,1
2009-12-08,3
2009-12-08,3
2009-12-08,2
2009-12-08,1
2009-12-15,1
2009-12-15,5
2009-12-15,6
2009-12-15,3
2009-12-15,4
2009-12-15,5
2009-12-15,1
2009-12-15,7
2009-12-15,4
2009-12-15,6
2009-12-15,3
2009-12-15,1
2009-12-15,4
2009-12-15,5
2009-12-15,7
2009-12-15,5
2009-12-15,8
2009-12-15,5
2009-12-15,2
2009-12-15,2
2009-12-15,2
2009-12-15,3
2009-12-15,3
2009-12-15,2
2009-12-15,3
2009-12-15,2
2009-12-15,4
2009-12-15,2
2009-12-15,1
2009-12-15,6
2009-12-15,13
2009-12-15,9
2009-12-15,9
2009-12-15,9
2010-11-16,1
2010-11-16,2
2010-11-16,1
2010-11-16,5
2010-11-16,3
2010-11-16,1
2010-11-16,1
2010-11-16,1
2010-11-16,3
2010-11-16,3
2010-11-16,2
2010-11-16,2
2010-11-16,2
2010-11-16,2
2010-11-16,1
2010-11-16,1
2010-11-16,1
2010-11-16,4
2010-11-16,4
2010-11-16,7
2010-11-16,5
2010-11-16,1
2010-11-16,6
2010-11-16,1
2010-11-16,6
2010-11-16,5
2010-11-16,1
2010-11-16,4
2010-11-16,6
2010-11-16,6
2010-11-16,5
2010-11-16,2
2010-11-16,2
2010-11-16,1
2010-11-16,2
2010-11-16,6
2010-11-16,2
2011-11-28,2
2011-11-28,2
2011-11-28,2
2011-11-28,3
2011-11-28,2
2011-11-28,1
2011-11-28,2
2011-11-28,1
2011-11-28,2
2011-11-28,2
2011-11-28,2
2011-11-28,2
2011-11-28,4
2011-11-28,1
2011-11-28,2
2011-11-28,2
2011-11-28,1
2011-11-28,6
2011-11-28,2
2011-11-28,1
2011-11-28,3
2011-11-28,3
2011-11-28,2
2011-11-28,3
2009-12-08,48
2009-12-08,2
2009-12-08,4
2009-12-08,4
2009-12-08,1
2009-12-08,2
2009-12-08,3
2009-12-08,2
2009-12-08,2
2009-12-08,2
2009-12-08,4
2009-12-08,2
2010-02-21,4
2010-02-21,3
2010-02-21,4
2010-02-21,4
2010-02-21,2
2010-02-21,4
2010-02-21,1
2010-02-21,2
2010-02-21,3
2010-02-21,6
2010-02-21,4
2010-02-21,7
2010-02-21,2
2010-02-21,4
2010-02-21,4
2010-02-21,3
2010-02-21,4
2010-02-21,8
2010-02-21,1
2010-02-21,4
2010-03-14,6
2010-03-14,4
2010-03-14,5
2010-03-14,9
2010-03-14,1
2010-03-14,4
2010-03-14,2
2010-03-14,2
2010-03-14,3
2010-03-14,3
2010-03-14,1
2010-03-14,4
2010-03-14,3
2010-03-14,2
2010-03-14,10
2010-03-14,5
2010-03-14,5
2010-03-14,2
2010-03-14,2
2010-03-14,2
2010-03-14,3
2010-03-14,2
2010-03-14,2
2010-03-14,2
2010-03-14,2
2010-03-24,2
2010-03-24,1
2010-03-24,1
2010-03-24,4
2010-03-24,4
2010-03-24,4
2010-03-24,4
2010-03-24,2
2010-03-24,2
2010-03-24,2
2010-03-24,2
2010-03-24,4
2010-03-24,4
2010-03-24,8
2010-03-24,1
2010-03-24,1
2010-03-24,6
2010-03-24,10
2010-03-24,1
2010-03-24,1
2010-03-24,5
2010-03-24,1
2010-03-24,4
2010-03-24,2
2010-05-09,1
2010-05-09,4
2010-05-09,10
2010-05-09,4
2010-05-09,2
2010-05-09,4
2010-05-09,1
2010-05-09,2
2010-05-09,2
2010-05-09,3
2010-05-09,2
2010-05-09,2
2010-05-09,1
2010-05-09,6
2010-05-09,6
2010-05-09,2
2010-05-09,2
2010-05-09,4
2010-05-09,6
2010-05-09,6
2010-05-09,2
2010-05-09,16
2010-05-09,2
2010-05-09,4
2010-05-09,1
2010-05-09,3
2010-05-09,1
2010-05-09,5
2010-05-09,1
2010-05-09,4
2010-05-09,4
2010-05-09,4
2010-05-09,6
2010-05-09,6
2010-05-09,1
2010-05-09,6
2010-05-09,4
2010-05-09,4
2010-05-09,2
2010-05-09,2
2010-05-09,6
2010-05-09,3
2010-05-09,4
2010-05-09,6
2010-05-09,3
2010-05-09,2
2010-05-09,3
2010-05-09,2
2010-05-09,2
2010-05-09,2
2010-05-09,4
2010-06-09,3
2010-06-09,3
2010-06-09,2
2010-06-09,3
2010-06-09,3
2010-06-09,6
2010-06-09,6
2010-06-09,6
2010-06-09,3
2010-06-09,5
2010-06-09,4
2010-06-09,4
2010-06-09,2
2010-06-09,3
2010-06-09,2
2010-06-09,2
2010-06-09,2
2010-06-09,2
2010-06-09,3
2010-06-09,2
2010-06-09,3
2010-06-09,2
2010-06-09,3
2010-06-09,4
2010-06-09,6
2010-06-09,3
2010-06-09,12
2010-06-09,4
2010-06-09,10
2010-06-09,3
2010-06-16,6
2010-06-16,6
2010-06-16,6
2010-06-16,4
2010-06-16,6
2010-06-16,6
2010-06-16,4
2010-06-16,4
2010-06-16,4
2010-06-16,2
2010-06-16,2
2010-06-16,3
2010-06-16,3
2010-06-16,3
2010-06-16,2
2010-06-16,6
2010-06-16,4
2010-06-16,2
2010-06-16,12
2010-06-16,6
2010-06-16,12
2010-06-16,4
2010-06-16,4
2010-06-16,2
2010-07-08,10
2010-07-08,5
2010-07-08,4
2010-07-08,5
2010-07-08,1
2010-07-08,1
2010-07-08,4
2010-07-08,10
2010-07-08,18
2010-07-08,12
2010-07-08,4
2010-07-08,4
2010-07-08,4
2010-07-08,4
2010-07-08,4
2010-07-08,2
2010-07-08,3
2010-07-08,2
2010-07-08,2
2010-07-08,3
2010-07-08,4
2010-07-08,3
2010-08-04,36
2010-08-04,6
2010-08-04,4
2010-08-04,12
2010-08-04,4
2010-08-04,2
2010-08-04,4
2010-08-04,1
2010-08-04,4
2010-08-04,24
2010-08-04,6
2010-08-04,3
2010-08-04,6
2010-08-04,6
2010-08-04,6
2010-09-07,4
2010-09-07,15
2010-09-07,6
2010-09-07,5
2010-09-07,8
2010-09-07,7
2010-09-07,8
2010-09-07,2
2010-09-07,1
2010-09-07,2
2010-09-07,4
2010-09-07,1
2010-09-07,6
2010-09-07,2
2010-09-07,2
2010-09-07,6
2010-09-07,3
2010-09-07,1
2010-09-07,4
2010-09-07,2
2010-09-07,2
2010-09-07,12
2010-09-07,2
2010-09-07,4
2010-10-06,12
2010-10-06,4
2010-10-06,4
2010-10-06,4
2010-10-06,4
2010-10-06,3
2010-10-06,3
2010-10-06,1
2010-10-06,1
2010-10-06,1
2010-10-06,3
2010-10-06,5
2010-10-06,9
2010-10-06,2
2010-10-06,4
2010-10-06,2
2010-10-06,1
2010-10-06,5
2010-10-06,1
2010-10-06,5
2010-10-26,2
2010-10-26,7
2010-10-26,2
2010-10-26,2
2010-10-26,4
2010-10-26,2
2010-10-26,2
2010-10-26,2
2010-10-26,5
2010-10-26,2
2010-10-26,10
2010-10-26,3
2010-10-26,3
2010-10-26,4
2010-10-26,4
2010-10-26,4
2010-10-26,4
2010-10-26,4
2010-10-26,4
2010-11-16,6
2010-11-16,4
2010-11-16,20
2010-11-16,2
2010-11-16,8
2010-11-16,4
2010-11-16,5
2010-11-16,4
2010-11-16,1
2010-11-16,3
2010-11-16,6
2010-11-16,6
2010-11-16,5
2010-11-16,10
2010-11-16,1
2010-11-16,2
2010-11-16,6
2010-11-16,1
2010-11-16,2
2010-11-16,3
2010-11-16,4
2010-11-16,4
2010-11-22,9
2010-11-22,4
2010-11-22,7
2010-11-22,4
2010-11-22,6
2010-11-22,7
2010-11-22,1
2010-11-22,2
2010-11-22,2
2010-11-22,1
2010-11-22,2
2010-11-22,9
2010-11-22,20
2010-11-22,6
2010-11-22,1
2010-11-22,1
2010-11-22,2
2010-11-22,2
2010-11-22,2
2010-11-22,1
2010-11-22,1
2010-11-22,4
2010-11-22,1
2010-11-22,10
2010-11-22,10
2011-03-31,2
2011-03-31,2
2011-03-31,4
2011-03-31,1
2011-03-31,2
2011-03-31,15
2011-03-31,1
2011-03-31,2
2011-03-31,2
2011-03-31,1
2011-03-31,3
2011-03-31,1
2011-03-31,1
2011-03-31,1
2011-03-31,2
2011-03-31,2
2011-03-31,2
2011-03-31,2
2011-03-31,4
2011-03-31,2
2011-03-31,2
2011-03-31,5
2011-03-31,5
2011-03-31,2
2011-03-31,5
2011-03-31,5
2011-03-31,1
2011-04-27,5
2011-04-27,3
2011-04-27,5
2011-04-27,10
2011-04-27,10
2011-04-27,10
2011-04-27,10
2011-04-27,3
2011-04-27,1
2011-04-27,6
2011-04-27,5
2011-04-27,2
2011-04-27,3
2011-04-27,4
2011-04-27,4
2011-04-27,10
2011-05-31,10
2011-05-31,10
2011-05-31,10
2011-05-31,1
2011-05-31,10
2011-05-31,4
2011-05-31,4
2011-05-31,6
2011-05-31,12
2011-05-31,4
2011-05-31,24
2011-05-31,6
2011-05-31,4
2011-05-31,1
2011-05-31,1
2011-06-08,3
2011-06-08,4
2011-06-08,2
2011-06-08,2
2011-06-08,2
2011-06-08,4
2011-06-08,2
2011-06-08,2
2011-06-08,4
2011-06-08,2
2011-06-08,2
2011-06-08,4
2011-06-08,1
2011-06-08,4
2011-06-08,2
2011-06-08,2
2011-06-08,3
2011-06-08,4
2011-06-08,8
2011-06-08,25
2011-07-20,12
2011-07-20,24
2011-07-20,6
2011-07-20,12
2011-07-20,6
2011-07-20,2
2011-07-20,1
2011-07-20,2
2011-07-20,6
2011-07-20,2
2011-07-20,10
2011-07-20,6
2011-07-20,4
2011-07-20,4
2011-07-20,2
2011-07-20,8
2011-07-20,3
2011-07-20,3
2011-07-20,6
2011-07-20,8
2011-07-20,8
2011-07-20,8
2011-07-20,5
2011-08-04,1
2011-08-04,3
2011-08-04,2
2011-08-04,4
2011-08-04,1
2011-08-04,1
2011-08-04,16
2011-08-04,1
2011-08-04,4
2011-08-04,4
2011-08-04,16
2011-08-04,8
2011-08-04,2
2011-08-04,1
2011-08-04,2
2011-08-04,4
2011-08-04,8
2011-08-04,6
2011-08-04,6
2011-08-04,12
2011-08-04,12
2011-08-04,12
2011-08-04,3
2011-08-04,3
2011-08-04,3
2011-08-04,4
2011-08-04,3
2011-08-04,8
2011-08-04,4
2011-08-04,9
2011-08-04,4
2011-09-08,2
2011-09-08,3
2011-09-08,6
2011-09-08,4
2011-09-08,2
2011-09-08,3
2011-09-08,2
2011-09-08,2
2011-09-08,1
2011-09-08,1
2011-09-08,6
2011-09-08,2
2011-09-08,5
2011-09-08,3
2011-09-08,3
2011-09-08,4
2011-09-08,3
2011-09-08,5
2011-09-08,10
2011-09-08,4
2011-09-08,4
2011-09-08,8
2011-09-08,3
2011-09-08,2
2011-09-08,1
2011-09-08,6
2011-09-08,5
2011-09-08,8
2011-09-08,8
2011-09-08,8
2011-09-08,2
2011-09-08,2
2011-09-08,2
2011-09-08,2
2011-09-08,3
2011-09-08,3
2011-09-08,3
2011-09-08,6
2011-09-08,3
2011-09-08,3
2011-09-08,3
2011-09-08,7
2011-09-08,10
2011-09-08,2
2011-09-08,2
2011-09-08,2
2011-10-02,2
2011-10-02,3
2011-10-02,2
2011-10-02,3
2011-10-02,2
2011-10-02,2
2011-10-02,2
2011-10-02,10
2011-10-02,6
2011-10-02,5
2011-10-02,6
2011-10-02,5
2011-10-02,6
2011-10-02,3
2011-10-02,1
2011-10-02,1
2011-10-02,12
2011-10-02,6
2011-10-02,10
2011-10-02,8
2011-10-02,8
2011-10-02,6
2011-10-02,1
2011-10-02,2
2011-10-02,3
2011-10-02,2
2011-10-02,3
2011-10-02,16
2011-10-02,6
2011-10-02,8
2011-10-02,4
2011-10-02,8
2011-10-02,10
2011-10-02,8
2011-10-02,20
2011-10-26,2
2011-10-26,2
2011-10-26,2
2011-10-26,8
2011-10-26,4
2011-10-26,12
2011-10-26,15
2011-10-26,6
2011-10-26,4
2011-10-26,4
2011-10-26,3
2011-10-26,8
2011-10-26,20
2011-10-26,2
2011-10-26,15
2011-10-26,3
2011-10-26,2
2011-10-26,2
2011-10-26,1
2011-10-26,2
2011-10-26,2
2011-10-26,6
2011-10-26,2
2011-10-26,2
2011-10-26,2
2011-10-26,2
2011-10-26,1
2011-10-26,4
2011-10-26,2
2011-10-26,2
2011-11-01,50
2011-11-01,6
2011-11-01,4
2011-11-01,2
2011-11-01,3
2011-11-01,2
2011-11-01,6
2011-11-01,1
2011-11-01,4
2011-11-01,2
2011-11-01,3
2011-11-01,4
2011-11-01,2
2011-11-01,4
2011-11-01,2
2011-11-01,2
2011-11-01,10
2011-11-01,10
2011-11-01,4
2011-11-01,15
2011-11-01,2
2011-11-01,2
2011-11-01,3
2011-11-01,2
2011-11-01,3
2011-11-01,3
2011-11-01,6
2011-11-01,6
2011-11-01,5
2011-11-01,6
2011-11-01,3
2011-11-01,1
2011-11-01,1
2011-11-01,2
2011-11-01,4
2011-11-01,4
2011-11-01,2
2011-11-01,10
2011-11-13,10
2011-11-13,3
2011-11-13,6
2011-11-13,19
2011-11-13,8
2011-11-13,4
2011-11-13,4
2011-11-13,8
2011-11-13,15
2011-11-13,20
2011-11-13,20
2011-11-13,4
2011-11-13,4
2011-11-13,4
2011-11-13,3
2011-11-13,4
2011-11-13,4
2011-11-13,4
2011-11-13,4
2011-11-13,5
2011-11-13,4
2011-11-13,4
2011-11-13,4
2011-11-13,3
2011-11-13,3
2011-11-13,4
2011-11-13,10
2011-11-13,6
2011-11-27,2
2011-11-27,2
2011-11-27,4
2011-11-27,7
2011-11-27,4
2011-11-27,2
2011-11-27,6
2011-11-27,1
2011-11-27,3
2011-11-27,1
2011-11-27,2
2011-11-27,4
2011-11-27,2
2011-11-27,8
2011-11-27,15
2011-11-27,10
2011-11-27,2
2011-11-27,12
2011-11-27,15
2011-11-27,6
2011-11-27,8
2011-11-27,12
2011-11-27,3
2011-11-27,9
2011-11-27,6
2011-11-27,3
2011-11-27,4
2011-11-27,3
2011-11-27,3
2011-11-27,3
2011-11-27,10
2009-12-08,30
2010-11-03,12
2010-11-03,6
2010-11-03,12
2010-11-03,10
2010-11-03,12
2010-11-03,12
2010-11-03,12
2010-11-03,6
2010-11-03,6
2011-11-14,12
2011-11-14,24
2011-11-14,12
2011-11-14,12
2011-11-14,12
2011-11-14,12
2011-11-14,8
2009-12-08,1
2009-12-08,1
2009-12-08,1
2009-12-08,2
2009-12-08,5
2009-12-08,5
2009-12-08,1
2009-12-08,1
2009-12-08,6
2009-12-08,6
2009-12-08,6
2009-12-08,6
2009-12-08,2
2009-12-08,2
2009-12-08,1
2009-12-08,4
2009-12-08,2
2009-12-08,3
2009-12-08,2
2009-12-08,1
2009-12-08,1
2009-12-08,4
2009-12-08,1
2009-12-08,1
2009-12-08,10
2009-12-08,6
2009-12-08,20
2009-12-08,3
2009-12-08,5
2009-12-08,2
2009-12-08,2
2009-12-08,5
2009-12-08,1
2009-12-08,1
2009-12-08,1
2010-01-14,2
2010-01-14,1
2010-01-14,1
2010-01-14,1
2010-01-14,1
2010-01-14,1
2010-01-14,2
2010-01-14,1
2010-01-14,1
2010-01-14,12
2010-01-14,3
2010-01-14,6
2010-01-14,2
2010-01-14,15
2010-01-14,3
2010-01-14,3
2010-01-14,3
2010-01-14,4
2010-01-14,2
2010-01-14,4
2010-01-14,2
2010-01-14,17
2010-01-14,20
2010-01-14,4
2010-01-14,2
2010-01-14,2
2010-01-14,3
2010-01-14,6
2010-01-14,2
2010-02-04,16
2010-02-04,6
2010-02-04,6
2010-02-04,5
2010-02-04,2
2010-02-04,1
2010-02-04,4
2010-02-04,4
2010-02-04,6
2010-02-04,2
2010-02-04,10
2010-02-04,6
2010-02-04,6
2010-02-04,1
2010-02-04,1
2010-02-04,4
2010-02-04,10
2010-02-04,6
2010-02-04,8
2010-02-04,2
2010-02-04,1
2010-02-04,1
2010-02-04,1
2010-02-04,2
2010-02-04,1
2010-02-28,12
2010-02-28,6
2010-02-28,6
2010-02-28,18
2010-02-28,18
2010-02-28,12
2010-02-28,12
2010-02-28,4
2010-02-28,6
2010-02-28,6
2010-02-28,6
2010-02-28,6
2010-02-28,3
2010-02-28,6
2010-02-28,12
2010-02-28,4
2010-02-28,10
2010-02-28,10
2010-02-28,10
2010-02-28,2
2010-02-28,6
2010-02-28,4
2010-02-28,2
2010-02-28,6
2010-02-28,3
2010-02-28,1
2010-02-28,5
2010-02-28,4
2010-02-28,5
2010-02-28,3
2010-02-28,2
2010-02-28,2
2010-04-15,3
2010-04-15,4
2010-04-15,4
2010-04-15,4
2010-04-15,2
2010-04-15,20
2010-04-15,2
2010-04-15,3
2010-04-15,1
2010-04-15,2
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,6
2010-04-15,6
2010-04-15,1
2010-04-15,1
2010-04-15,3
2010-04-15,2
2010-04-15,2
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,1
2010-04-15,6
2010-04-15,6
2010-04-15,1
2010-04-15,1
2010-04-15,2
2010-04-15,2
2010-04-15,4
2010-04-15,2
2010-04-15,3
2010-04-15,2
2010-04-15,2
2010-04-15,2
2010-04-15,6
2010-05-10,2
2010-05-10,2
2010-05-10,2
2010-05-10,6
2010-05-10,9
2010-05-10,6
2010-05-10,30
2010-05-10,3
2010-05-10,3
2010-05-10,4
2010-05-10,2
2010-05-10,2
2010-05-10,9
2010-05-10,4
2010-05-10,1
2010-05-10,1
2010-05-10,1
2010-05-10,4
2010-05-10,1
2010-06-18,24
2010-06-18,12
2010-06-18,24
2010-06-18,2
2010-06-18,1
2010-06-18,1
2010-06-18,1
2010-06-18,1
2010-06-18,1
2010-06-18,1
2010-06-18,6
2010-06-18,1
2010-06-18,1
2010-06-18,1
2010-06-18,2
2010-06-18,6
2010-06-18,24
2010-06-18,24
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,1
2010-11-10,2
2010-11-10,4
2010-11-10,1
2010-11-10,1
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,1
2010-11-10,2
2010-11-10,1
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,1
2010-11-10,12
2010-11-10,3
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,3
2010-11-10,1
2010-11-10,1
2010-11-10,6
2010-11-10,6
2010-11-10,1
2010-11-10,2
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,3
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,1
2010-11-10,24
2010-11-10,1
2010-11-10,2
2010-11-10,1
2010-11-10,3
2010-11-10,3
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,2
2010-11-10,20
2010-11-10,2
2010-11-10,2
2010-11-10,12
2010-11-10,2
2010-11-10,2
2010-11-10,4
2010-11-10,3
2010-11-10,12
2010-11-10,12
2010-11-10,1
2010-11-10,3
2010-11-10,2
2010-11-10,1
2010-11-10,12
2010-11-10,3
2010-11-10,12
2010-11-10,12
2010-11-10,2
2010-11-10,2
2010-11-10,1
2011-03-02,2
2011-03-02,2
2011-03-02,2
2011-03-02,2
2011-03-02,2
2011-03-02,2
2011-03-02,1
2011-03-02,3
2011-03-02,6
2011-03-02,2
2011-03-02,1
2011-03-02,2
2011-03-02,1
2011-03-02,6
2011-03-02,12
2011-03-02,1
2011-03-02,1
2011-03-02,2
2011-03-02,4
2011-03-02,2
2011-03-02,2
2011-03-02,6
2011-03-02,2
2011-03-02,1
2011-08-21,1
2011-08-21,1
2011-08-21,1
2011-08-21,2
2011-08-21,1
2011-08-21,1
2011-08-21,6
2011-08-21,1
2011-08-21,1
2011-08-21,2
2011-08-21,1
2011-08-21,2
2011-08-21,2
2011-08-21,1
2011-08-21,1
2011-08-21,2
2011-08-21,1
2011-08-21,1
2011-08-21,20
2011-11-09,4
2011-11-09,4
2011-11-09,4
2011-11-09,2
2011-11-09,12
2011-11-09,12
2011-11-09,3
2011-11-09,3
2011-11-09,3
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,1
2011-11-09,1
2011-11-09,1
2011-11-09,1
2011-11-09,1
2011-11-09,12
2011-11-09,12
2011-11-09,12
2011-11-09,1
2011-11-09,3
2011-11-09,1
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,1
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,2
2011-11-09,100
2011-11-09,12
2011-12-05,1
2011-12-05,1
2011-12-05,2
2011-12-05,1
2011-12-05,2
2011-12-05,1
2011-12-05,1
2011-12-05,3
2011-12-05,3
2011-12-05,2
2011-12-05,1
2011-12-05,3
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,1
2011-12-05,6
2011-12-05,1
2011-12-05,2
2011-12-05,1
2011-12-05,3
2011-12-05,4
2011-12-05,2
2011-12-05,2
2011-12-05,1
2011-12-05,2
2009-12-08,48
2010-01-10,120
2010-01-10,64
2010-01-10,30
2010-01-10,36
2010-01-10,24
2010-01-10,2
2010-09-21,12
2010-09-21,2
2010-09-21,24
2010-09-21,12
2010-09-21,24
2010-09-21,192
2010-09-21,12
2010-09-21,12
2010-11-11,24
2010-11-11,24
2010-11-11,12
2010-11-11,12
2010-11-11,12
2010-11-11,24
2010-11-11,4
2011-02-21,36
