invoicedate,quantity
2010-12-20,12
2010-12-20,20
2010-12-20,10
2010-12-20,2
2010-12-20,2
2010-12-20,20
2010-12-20,2
2010-12-20,2
2011-01-24,6
2011-01-24,12
2011-01-24,10
2011-01-24,10
2011-01-24,2
2011-01-24,10
2011-01-24,10
2011-01-24,12
2011-01-24,20
2011-01-24,2
2011-01-24,2
2011-01-24,2
2011-01-24,10
2011-01-24,10
2011-01-24,10
2011-01-24,20
2011-01-24,10
2011-01-24,12
2011-02-22,6
2011-02-22,2
2011-02-22,4
2011-02-22,6
2011-02-22,3
2011-02-22,12
2011-02-22,12
2011-02-22,12
2011-02-22,12
2011-02-22,12
2011-02-22,12
2011-02-22,12
2011-02-22,24
2011-02-22,6
2011-02-22,12
2011-02-22,12
2011-02-22,6
2011-02-22,4
2011-02-22,6
2011-02-22,24
2011-02-22,6
2011-02-22,6
2011-02-22,4
2011-02-22,4
2011-02-22,10
2011-02-22,10
2011-02-22,10
2011-02-22,10
2011-02-22,3
2011-02-22,3
2011-02-22,10
2011-02-22,5
2011-02-22,5
2011-02-22,2
2011-02-22,6
2011-02-22,6
2011-02-25,10
2011-02-25,2
2011-02-25,12
2011-02-25,10
2011-02-25,10
2011-02-25,6
2011-02-25,20
2011-02-25,10
2011-02-25,12
2011-02-25,12
2011-02-25,6
2011-02-25,12
2011-02-25,20
2011-02-25,10
2011-02-25,10
2011-02-25,10
2011-02-25,10
2011-02-25,20
2011-03-24,12
2011-03-24,10
2011-03-24,10
2011-03-24,6
2011-03-24,6
2011-03-24,12
2011-03-24,10
2011-03-24,10
2011-03-24,10
2011-03-24,10
2011-03-24,10
2011-03-24,10
2011-03-24,24
2011-03-24,24
2011-03-24,6
2011-03-24,12
2011-03-24,10
2011-03-24,10
2011-03-24,20
2011-04-20,3
2011-04-20,3
2011-04-20,24
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,6
2011-04-20,12
2011-04-20,24
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,10
2011-04-20,24
2011-04-20,24
2011-04-20,12
2011-04-20,12
2011-04-20,12
2011-04-20,10
2011-04-20,10
2011-04-20,4
2011-04-20,10
2011-04-20,12
2011-04-20,10
2011-04-20,10
2011-05-20,4
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,30
2011-05-20,10
2011-05-20,12
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,12
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,20
2011-05-20,10
2011-05-20,20
2011-05-20,20
2011-05-20,24
2011-05-20,12
2011-05-20,12
2011-05-20,6
2011-05-20,6
2011-05-20,12
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,10
2011-05-20,2
2011-06-02,10
2011-06-02,20
2011-06-02,20
2011-06-02,10
2011-06-02,10
2011-06-02,10
2011-06-02,10
2011-06-02,10
2011-06-02,24
2011-06-02,12
2011-06-02,20
2011-06-02,10
2011-06-02,12
2011-06-02,10
2011-07-05,10
2011-07-05,10
2011-07-05,10
2011-07-05,10
2011-07-05,12
2011-07-05,12
2011-07-05,10
2011-07-05,12
2011-07-05,12
2011-07-05,10
2011-07-05,10
2011-07-05,10
2011-07-05,10
2011-07-05,6
2011-07-05,10
2011-07-05,10
2011-07-05,24
2011-07-05,6
2011-07-05,6
2011-07-05,3
2011-07-05,10
2011-07-05,20
2011-07-05,2
2011-07-05,4
2011-07-05,6
2011-07-05,6
2011-07-05,12
2011-07-05,6
2011-07-05,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,12
2011-07-27,10
2011-07-27,12
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,12
2011-07-27,12
2011-07-27,12
2011-07-27,10
2011-07-27,4
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,10
2011-07-27,20
2011-08-09,4
2011-08-09,2
2011-08-09,20
2011-08-09,10
2011-08-09,20
2011-08-09,10
2011-08-09,20
2011-08-09,20
2011-08-09,10
2011-08-09,10
2011-08-09,10
2011-08-09,10
2011-08-09,10
2011-08-09,10
2011-08-09,6
2011-08-09,20
2011-08-09,10
2011-08-09,24
2011-08-09,12
2011-08-09,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,6
2011-08-19,10
2011-08-19,4
2011-08-19,10
2011-08-19,10
2011-08-19,20
2011-08-26,6
2011-08-26,6
2011-08-26,10
2011-08-26,10
2011-08-26,20
2011-08-26,20
2011-08-26,12
2011-08-26,12
2011-08-26,10
2011-08-26,10
2011-08-26,10
2011-08-26,10
2011-08-26,10
2011-08-26,10
2011-08-26,10
2011-08-26,20
2011-08-26,10
2011-08-26,24
2011-08-26,20
2011-08-26,10
2011-08-26,10
2011-08-26,20
2011-08-26,10
2011-08-26,20
2011-08-26,12
2011-09-19,10
2011-09-19,4
2011-09-19,10
2011-09-19,20
2011-09-19,10
2011-09-19,10
2011-09-19,20
2011-09-19,10
2011-09-19,20
2011-09-19,10
2011-09-19,10
2011-09-19,24
2011-09-19,10
2011-09-19,10
2011-09-19,10
2011-09-19,10
2011-09-19,10
2011-09-19,10
2011-09-19,10
2011-09-19,24
2011-09-19,12
2011-09-19,12
2011-09-19,4
2011-09-19,10
2011-09-26,10
2011-09-26,10
2011-09-26,10
2011-09-26,10
2011-09-26,12
2011-09-26,12
2011-09-26,6
2011-09-26,6
2011-09-26,6
2011-09-26,20
2011-09-26,4
2011-09-26,10
2011-09-26,20
2011-10-14,20
2011-10-14,10
2011-10-14,10
2011-10-14,10
2011-10-14,10
2011-10-14,20
2011-10-14,10
2011-10-14,10
2011-10-14,24
2011-10-14,10
2011-10-14,4
2011-10-14,10
2011-10-14,10
2011-10-14,10
2011-10-14,10
2011-10-14,20
2011-10-14,12
2011-10-14,12
2011-11-06,2
2011-11-06,10
2011-11-06,20
2011-11-06,10
2011-11-06,10
2011-11-06,12
2011-11-06,12
2011-11-06,20
2011-11-06,10
2011-11-06,10
2011-11-06,10
2011-11-06,10
2011-11-06,20
2011-11-06,10
2011-11-06,6
2011-11-06,20
2011-11-06,10
2011-11-06,24
2011-11-06,24
2011-11-06,10
2011-11-06,10
2011-11-06,4
2011-11-06,10
2011-11-06,20
2011-11-28,20
2011-11-28,20
2011-11-28,10
2011-11-28,10
2011-11-28,20
2011-11-28,12
2011-11-28,20
2011-11-28,10
2011-11-28,10
2011-11-28,20
2011-12-02,24
2011-12-02,18
2011-12-02,36
2011-12-02,8
2011-12-02,36
2011-12-02,24
2011-12-02,24
2011-12-02,24
2011-12-02,24
2011-12-02,32
2011-12-02,32
2011-12-02,36
2011-12-02,10
2011-12-02,10
2011-12-02,10
2011-12-02,10
2011-12-02,20
2011-12-02,10
2011-12-02,10
2011-12-02,12
2011-12-02,10
2011-12-02,10
2011-12-02,12
2011-12-02,10
2011-12-02,10
2011-12-02,10
2011-12-02,10
2011-12-02,20
2011-12-02,24
2011-12-02,12
2011-12-02,12
2011-12-02,10
2011-12-02,10
2011-12-02,20
2011-12-02,12
2011-12-02,12
2009-12-04,72
2009-12-04,72
2009-12-04,12
2009-12-04,12
2009-12-04,12
2009-12-04,6
2009-12-04,24
2010-02-07,96
2010-02-07,24
2010-02-07,72
2010-02-19,96
2010-02-19,72
2010-02-19,6
2010-02-19,144
2010-03-23,256
2010-03-23,72
2010-03-23,72
2010-03-23,12
2010-03-23,72
2010-04-07,12
2010-04-07,12
2010-04-07,144
2010-04-07,80
2010-04-07,144
2010-04-07,72
2010-04-07,384
2010-04-07,360
2010-04-07,12
2010-04-07,12
2010-05-17,24
2010-05-17,24
2010-05-17,16
2010-05-17,80
2010-05-17,216
2010-05-17,144
2010-05-17,576
2010-05-17,48
2010-06-09,48
2010-06-09,96
2010-06-09,144
2010-06-09,144
2010-06-09,18
2010-07-18,12
2010-07-18,144
2010-07-18,256
2010-07-18,80
2010-07-18,288
2010-08-17,24
2010-08-17,144
2010-08-17,144
2010-08-17,240
2010-08-31,6
2010-08-31,12
2010-08-31,10
2010-08-31,80
2010-08-31,72
2010-08-31,72
2010-09-15,9
2010-09-15,48
2010-09-16,24
2010-09-16,72
2010-09-16,72
2010-09-16,192
2010-10-15,12
2010-10-15,144
2010-10-15,144
2010-10-15,144
2010-10-15,80
2010-12-10,12
2010-12-10,216
2010-12-10,72
2010-12-10,96
2011-01-04,12
2011-01-04,8
2011-01-04,24
2011-01-04,144
2011-02-21,4
2011-02-21,4
2011-02-21,216
2011-02-21,24
2011-02-21,80
2011-02-21,144
2011-02-21,144
2011-03-18,144
2011-03-18,72
2011-03-18,96
2011-04-26,480
2011-04-26,4
2011-04-26,16
2011-04-26,80
2011-04-26,192
2011-05-31,480
2011-05-31,8
2011-05-31,144
2011-05-31,24
2011-05-31,80
2011-05-31,216
2011-05-31,144
2011-05-31,144
2011-07-12,480
2011-07-12,8
2011-07-12,16
2011-07-12,16
2011-07-12,216
2011-07-12,144
2011-07-12,144
2011-07-19,480
2011-07-19,4
2011-07-19,72
2011-07-19,72
2011-07-19,240
2011-08-09,16
2011-08-11,480
2011-08-11,12
2011-08-11,24
2011-08-11,16
2011-08-11,2
2011-08-11,72
2011-08-11,240
2011-09-05,480
2011-09-05,24
2011-09-05,24
2011-09-05,72
2011-09-05,72
2011-09-05,192
2011-09-21,18
2011-09-21,24
2011-09-21,72
2011-09-21,72
2011-09-21,44
2011-10-28,480
2011-10-28,36
2011-10-28,24
2011-10-28,60
2011-10-28,144
2011-10-28,72
2011-11-09,72
2011-11-09,72
2011-11-17,480
2011-11-17,10
2011-11-17,72
2009-12-04,24
2009-12-04,24
2009-12-04,24
2009-12-04,6
2009-12-04,48
2009-12-04,48
2009-12-04,48
2009-12-04,48
2009-12-04,12
2009-12-04,48
2009-12-04,48
2009-12-04,12
2009-12-04,9
2009-12-04,9
2009-12-04,9
2009-12-04,9
2009-12-04,12
2009-12-04,48
2009-12-04,24
2009-12-04,36
2009-12-04,20
2009-12-04,20
2009-12-04,20
2009-12-04,20
2009-12-04,20
2009-12-04,12
2009-12-04,12
2009-12-04,50
2009-12-04,12
2009-12-04,36
2009-12-04,12
2009-12-04,2
2009-12-04,24
2009-12-04,24
2009-12-04,64
2009-12-04,12
2009-12-04,16
2009-12-04,6
2009-12-04,24
2009-12-04,2
2010-02-22,24
2010-02-22,24
2010-02-22,2
2010-02-22,6
2010-02-22,6
2010-02-22,12
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,10
2010-02-22,24
2010-02-22,4
2010-02-22,6
2010-02-22,3
2010-02-22,6
2010-02-22,6
2010-02-22,36
2010-02-22,24
2010-02-22,6
2010-02-22,12
2010-02-22,6
2010-02-22,6
2010-02-22,12
2010-02-22,24
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,6
2010-02-22,4
2010-02-22,24
2010-02-22,4
2010-02-22,24
2010-02-22,24
2010-02-22,24
2010-02-22,12
2010-02-22,24
2010-02-22,24
2010-02-22,24
2010-02-22,12
2010-02-22,10
2010-02-22,24
2010-02-22,6
2010-02-22,6
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,24
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,6
2010-02-22,10
2010-02-22,6
2010-02-22,12
2010-02-22,12
2010-02-22,4
2010-02-22,4
2010-02-22,12
2010-02-22,6
2010-02-22,12
2010-02-22,6
2010-02-22,12
2010-02-22,96
2010-02-22,12
2010-02-22,6
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,12
2010-02-22,96
2010-02-22,8
2010-02-22,8
2010-02-22,24
2010-02-22,6
2010-02-22,4
2010-02-22,12
2010-02-22,12
2010-02-22,20
2010-02-22,10
2010-05-07,2
2010-05-07,4
2010-05-07,10
2010-05-07,10
2010-05-07,10
2010-05-07,20
2010-05-07,10
2010-05-07,20
2010-05-07,20
2010-05-07,20
2010-05-07,24
2010-05-07,24
2010-05-07,24
2010-05-07,8
2010-05-07,4
2010-05-07,12
2010-05-07,12
2010-05-07,12
2010-05-07,10
2010-05-07,10
2010-05-07,10
2010-05-07,12
2010-05-07,12
2010-05-07,4
2010-09-27,2
2010-09-27,12
2010-09-27,12
2010-09-27,8
2010-09-27,8
2010-09-27,12
2010-09-27,96
2010-09-27,12
2010-09-27,6
2010-09-27,6
2010-09-27,4
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,25
2010-09-27,25
2010-09-27,25
2010-09-27,6
2010-09-27,12
2010-09-27,10
2010-09-27,10
2010-09-27,10
2010-09-27,10
2010-09-27,10
2010-09-27,10
2010-09-27,10
2010-09-27,20
2010-09-27,20
2010-09-27,20
2010-09-27,20
2010-09-27,20
2010-09-27,12
2010-09-27,6
2010-09-27,4
2010-09-27,24
2010-09-27,6
2010-09-27,50
2010-09-27,6
2010-09-27,6
2010-09-27,6
2010-09-27,6
2010-09-27,10
2010-09-27,6
2010-09-27,10
2010-09-27,12
2010-09-27,2
2010-09-27,25
2010-09-27,10
2010-09-27,20
2010-09-27,24
2010-09-27,10
2010-09-27,18
2010-09-27,24
2010-09-27,4
2010-09-27,24
2010-09-27,16
2010-09-27,8
2010-09-27,6
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,4
2010-09-27,12
2010-09-27,6
2010-09-27,50
2010-09-27,8
2010-09-27,12
2010-09-27,6
2010-09-27,24
2010-09-27,24
2010-09-27,24
2010-09-27,24
2010-09-27,48
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,24
2010-09-27,24
2010-09-27,12
2010-09-27,12
2010-09-27,3
2010-09-27,12
2010-09-27,6
2010-09-27,24
2010-09-27,2
2010-09-27,48
2010-09-27,4
2010-09-27,12
2010-09-27,12
2010-09-27,20
2010-09-27,24
2010-09-27,24
2010-09-27,72
2010-09-27,6
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,24
2010-09-27,24
2010-09-27,24
2010-09-27,24
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,12
2010-09-27,10
2010-09-27,10
2010-09-27,20
2010-11-30,6
2010-11-30,12
2010-11-30,8
2010-11-30,10
2010-11-30,12
2010-11-30,12
2010-11-30,24
2010-11-30,24
2010-11-30,6
2010-11-30,6
2010-11-30,10
2010-11-30,20
2010-11-30,20
2010-11-30,10
2010-11-30,10
2010-11-30,10
2010-11-30,10
2010-11-30,10
2010-11-30,48
2010-11-30,24
2010-11-30,24
2010-11-30,24
2010-11-30,24
2010-11-30,24
2010-11-30,6
2010-11-30,12
2010-11-30,12
2010-11-30,24
2010-11-30,36
2010-11-30,12
2010-11-30,10
2010-11-30,24
2010-11-30,16
2010-11-30,12
2010-11-30,24
2010-11-30,24
2010-11-30,12
2010-11-30,12
2010-11-30,8
2010-11-30,24
2010-11-30,6
2010-11-30,4
2010-11-30,12
2010-11-30,12
2010-11-30,6
2010-11-30,18
2010-11-30,4
2010-11-30,24
2010-11-30,6
2010-11-30,6
2010-11-30,24
2010-11-30,12
2010-11-30,12
2010-11-30,2
2010-11-30,4
2010-11-30,4
2010-11-30,6
2010-11-30,12
2010-11-30,12
2010-11-30,8
2010-11-30,12
2010-11-30,12
2010-11-30,6
2010-11-30,12
2010-11-30,12
2010-11-30,12
2010-11-30,12
2010-11-30,12
2010-11-30,12
2010-11-30,12
2010-11-30,12
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,12
2011-02-17,3
2011-02-17,12
2011-02-17,6
2011-02-17,12
2011-02-17,12
2011-02-17,6
2011-02-17,6
2011-02-17,12
2011-02-17,12
2011-02-17,6
2011-02-17,6
2011-02-17,12
2011-02-17,12
2011-02-17,12
2011-02-17,12
2011-02-17,12
2011-02-17,12
2011-02-17,4
2011-02-17,8
2011-02-17,8
2011-02-17,6
2011-02-17,1
2011-02-17,4
2011-02-17,2
2011-02-17,4
2011-02-17,6
2011-02-17,4
2011-02-17,24
2011-02-17,36
2011-02-17,4
2011-02-17,10
2011-02-17,6
2011-02-17,10
2011-02-17,10
2011-02-17,10
2011-02-17,12
2011-02-17,12
2011-02-17,6
2011-02-17,12
2011-02-17,24
2011-02-17,24
2011-02-17,6
2011-02-17,24
2011-02-17,24
2011-02-17,12
2011-02-17,12
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,24
2011-02-17,6
2011-02-17,12
2011-02-17,12
2011-02-17,96
2011-02-17,12
2011-02-17,6
2011-02-17,12
2011-02-17,12
2011-05-13,2
2011-05-13,2
2011-05-13,2
2011-05-13,6
2011-05-13,6
2011-05-13,2
2011-05-13,2
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,10
2011-05-13,4
2011-05-13,4
2011-05-13,12
2011-05-13,4
2011-05-13,12
2011-05-13,12
2011-05-13,12
2011-05-13,12
2011-05-13,4
2011-05-13,2
2011-05-13,6
2011-05-13,6
2011-05-13,6
2011-05-13,12
2011-05-13,12
2011-05-13,12
2011-06-08,24
2011-06-08,24
2011-06-08,12
2011-06-08,12
2011-06-08,12
2011-06-08,24
2011-06-08,36
2011-06-08,24
2011-06-08,12
2011-06-08,12
2011-06-08,20
2011-06-08,10
2011-06-08,20
2011-06-08,10
2011-06-08,10
2011-06-08,10
2011-06-08,10
2011-06-08,12
2011-06-08,2
2011-06-08,24
2011-06-08,8
2011-06-08,10
2011-06-08,4
2011-06-08,12
2011-06-08,6
2011-06-08,24
2011-06-08,10
2011-06-08,6
2011-06-08,6
2011-06-08,24
2011-06-08,24
2011-09-16,24
2011-09-16,12
2011-09-16,6
2011-09-16,12
2011-09-16,12
2011-09-16,10
2011-09-16,10
2011-09-16,6
2011-09-16,12
2011-09-16,4
2011-09-16,12
2011-09-16,12
2011-09-16,24
2011-09-16,24
2011-09-16,8
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,4
2011-09-16,4
2011-09-16,4
2011-09-16,6
2011-09-16,24
2011-09-16,12
2011-09-16,24
2011-09-16,12
2011-09-16,12
2011-09-16,24
2011-09-16,12
2011-09-16,6
2011-09-16,6
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,4
2011-09-16,4
2011-09-16,2
2011-09-16,24
2011-09-16,12
2011-09-16,24
2011-09-16,12
2011-09-16,12
2011-09-16,6
2011-09-16,144
2011-09-16,6
2011-09-16,36
2011-09-16,50
2011-09-16,24
2011-09-16,24
2011-09-16,24
2011-09-16,24
2011-09-16,48
2011-09-16,20
2011-09-16,24
2011-09-16,4
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,12
2011-09-16,8
2011-09-16,8
2011-09-16,4
2011-09-16,12
2011-09-16,12
2011-09-16,24
2011-09-16,24
2011-09-16,24
2011-09-16,6
2011-09-16,8
2011-09-16,8
2011-09-16,12
2011-09-16,4
2011-09-16,12
2011-09-16,12
2011-09-16,30
2011-09-16,20
2011-09-16,10
2011-09-16,10
2011-09-16,10
2011-09-16,10
2011-09-16,20
2011-09-16,20
2011-09-16,10
2011-09-16,20
2011-09-16,6
2011-09-16,6
2011-09-16,10
2011-09-16,20
2011-09-16,20
2011-09-16,20
2011-09-16,10
2011-09-16,10
2011-09-16,20
2011-09-16,20
2011-09-16,8
2011-09-16,6
2011-09-16,4
2011-09-16,24
2011-09-16,24
2011-09-16,6
2011-09-16,12
2011-09-16,2
2011-09-16,2
2011-09-16,12
2011-09-16,25
2011-09-16,4
2011-09-16,2
2011-09-16,3
2011-09-16,3
2011-09-16,12
2011-09-16,12
2011-09-16,6
2011-09-16,8
2011-11-25,6
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,4
2011-11-25,20
2011-11-25,20
2011-11-25,12
2011-11-25,4
2011-11-25,20
2011-11-25,10
2011-11-25,20
2011-11-25,10
2011-11-25,3
2011-11-25,2
2011-11-25,2
2011-11-25,2
2011-11-25,10
2011-11-25,6
2011-11-25,12
2011-11-25,4
2011-11-25,12
2011-11-25,24
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,10
2011-11-25,10
2011-11-25,10
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,12
2011-11-25,24
2011-11-25,2
2011-11-25,24
2011-11-25,12
2011-11-25,36
2011-11-25,10
2011-11-25,20
2011-11-25,10
2011-11-25,6
2011-11-25,48
2011-11-25,8
2011-11-25,24
2011-11-25,24
2011-11-25,12
2011-11-25,12
2011-11-25,6
2011-11-25,10
2011-11-25,10
2011-11-25,10
2011-11-25,10
2009-12-06,5
2009-12-06,7
2009-12-06,25
2009-12-06,24
2009-12-06,6
2009-12-06,5
2009-12-06,5
2009-12-06,10
2009-12-06,1
2009-12-06,1
2009-12-06,2
2009-12-06,12
2009-12-06,6
2009-12-06,30
2009-12-06,12
2009-12-06,6
2009-12-06,1
2009-12-06,3
2009-12-06,2
2009-12-06,6
2009-12-06,5
2009-12-06,2
2009-12-06,4
2009-12-06,2
2009-12-06,4
2009-12-06,10
2009-12-06,10
2009-12-06,20
2009-12-06,10
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,2
2009-12-06,1
2009-12-06,2
2009-12-06,2
2009-12-06,3
2009-12-06,3
2009-12-06,2
2009-12-06,3
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,3
2009-12-06,3
2009-12-06,3
2009-12-06,1
2009-12-06,1
2009-12-06,6
2009-12-06,2
2009-12-06,2
2009-12-06,4
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,2
2009-12-06,2
2009-12-06,1
2009-12-06,1
2009-12-06,2
2009-12-06,12
2009-12-06,1
2009-12-06,1
2009-12-06,4
2009-12-06,2
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,3
2009-12-06,1
2009-12-06,1
2009-12-06,3
2009-12-06,2
2009-12-06,2
2009-12-06,1
2009-12-06,2
2009-12-06,1
2009-12-06,1
2009-12-06,3
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,3
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-13,10
2009-12-13,10
2009-12-13,10
2009-12-13,10
2009-12-13,10
2009-12-13,6
2009-12-13,6
2009-12-13,6
2009-12-13,1
2009-12-13,2
2009-12-13,3
2009-12-13,4
2009-12-13,6
2009-12-13,1
2009-12-13,2
2009-12-13,2
2009-12-13,10
2009-12-13,2
2009-12-13,18
2009-12-13,3
2009-12-13,5
2009-12-13,32
2009-12-13,3
2009-12-13,3
2009-12-13,2
2009-12-13,5
2009-12-13,12
2009-12-20,2
2009-12-20,10
2009-12-20,20
2009-12-20,4
2009-12-20,5
2009-12-20,1
2009-12-20,4
2009-12-20,2
2009-12-20,12
2009-12-20,12
2009-12-20,18
2009-12-20,18
2009-12-20,1
2009-12-20,1
2009-12-20,1
2009-12-20,1
2009-12-20,2
2009-12-20,6
2009-12-20,2
2009-12-20,4
2009-12-20,3
2009-12-20,2
2009-12-20,1
2009-12-20,12
2009-12-20,19
2009-12-20,2
2009-12-20,2
2009-12-20,2
2009-12-20,24
2009-12-20,15
2009-12-20,15
2009-12-20,12
2009-12-20,8
2009-12-20,8
2010-01-10,1
2010-01-10,1
2010-01-10,15
2010-01-10,15
2010-01-10,12
2010-01-10,10
2010-01-10,5
2010-01-10,6
2010-01-10,12
2010-01-10,5
2010-01-10,5
2010-01-10,12
2010-01-10,4
2010-01-10,4
2010-01-10,6
2010-01-10,12
2010-01-10,12
2010-01-10,12
2010-01-10,12
2010-01-10,5
2010-01-10,12
2010-01-10,25
2010-01-10,2
2010-01-10,12
2010-01-10,12
2010-01-10,6
2010-01-10,1
2010-01-10,2
2010-01-10,5
2010-01-10,8
2010-01-10,4
2010-01-10,4
2010-01-10,4
2010-01-10,10
2010-01-10,2
2010-01-10,1
2010-01-10,24
2010-01-10,24
2010-01-10,100
2010-01-10,100
2010-01-10,100
2010-01-10,1
2010-01-10,2
2010-01-10,1
2010-01-10,1
2010-01-10,2
2010-01-10,1
2010-01-10,3
2010-01-10,1
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-10,10
2010-01-17,24
2010-01-17,100
2010-01-17,100
2010-01-17,24
2010-01-17,25
2010-01-17,25
2010-01-17,72
2010-01-17,72
2010-01-17,10
2010-01-17,10
2010-01-17,1
2010-01-17,1
2010-01-17,1
2010-01-17,10
2010-01-17,2
2010-01-17,6
2010-01-17,4
2010-01-17,1
2010-01-17,1
2010-01-17,5
2010-01-17,8
2010-01-17,2
2010-01-17,2
2010-01-17,1
2010-01-17,1
2010-01-20,100
2010-01-20,100
2010-01-20,100
2010-01-20,32
2010-01-20,24
2010-01-20,12
2010-01-20,12
2010-01-20,10
2010-01-20,1
2010-01-20,1
2010-01-20,1
2010-01-20,1
2010-01-20,1
2010-01-20,1
2010-01-20,48
2010-01-20,5
2010-01-20,12
2010-01-20,12
2010-01-20,12
2010-01-20,24
2010-01-20,5
2010-01-20,5
2010-01-20,1
2010-01-20,1
2010-01-20,2
2010-01-20,4
2010-01-20,5
2010-01-20,5
2010-01-24,6
2010-01-24,2
2010-01-24,12
2010-01-24,8
2010-01-24,2
2010-01-24,2
2010-01-24,10
2010-01-24,2
2010-01-24,2
2010-01-24,3
2010-01-24,5
2010-01-24,5
2010-01-24,2
2010-02-02,120
2010-02-02,100
2010-02-02,24
2010-02-02,48
2010-02-02,3
2010-02-02,2
2010-02-02,5
2010-02-02,2
2010-02-02,6
2010-02-02,2
2010-02-02,3
2010-02-02,5
2010-02-02,6
2010-02-02,2
2010-02-02,2
2010-02-02,12
2010-02-02,12
2010-02-02,6
2010-03-14,10
2010-03-14,10
2010-03-14,2
2010-03-14,1
2010-03-14,1
2010-03-14,48
2010-03-14,100
2010-03-14,15
2010-03-14,3
2010-03-14,12
2010-03-14,1
2010-03-14,3
2010-03-14,6
2010-03-14,6
2010-03-14,2
2010-03-14,3
2010-03-14,2
2010-03-14,24
2010-03-14,2
2010-03-14,10
2010-03-14,2
2010-03-14,3
2010-03-14,7
2010-03-14,5
2010-03-14,3
2010-03-14,10
2010-03-14,8
2010-03-14,3
2010-03-14,32
2010-03-21,2
2010-03-21,5
2010-03-21,3
2010-03-21,3
2010-03-21,4
2010-03-21,24
2010-03-21,10
2010-03-21,100
2010-03-21,36
2010-03-21,32
2010-03-21,6
2010-03-21,1
2010-03-21,6
2010-03-21,4
2010-03-21,6
2010-03-21,25
2010-03-21,20
2010-03-21,4
2010-03-21,2
2010-03-21,2
2010-03-21,1
2010-03-21,2
2010-03-21,2
2010-03-21,2
2010-03-21,4
2010-03-21,2
2010-03-21,2
2010-03-21,2
2010-03-28,24
2010-03-28,2
